gene_ID,WT_0,WT_15,WT_30,WT_60,log2fc_WT_0_WT_15,log2fc_WT_0_WT_30,log2fc_WT_0_WT_60,log2fc_WT_15_WT_30,log2fc_WT_15_WT_60,log2fc_WT_30_WT_60,qWT_0_WT_15,qWT_0_WT_30,qWT_0_WT_60,qWT_15_WT_30,qWT_15_WT_60,qWT_30_WT_60,cluster
AT5G59450,7.01332,34.4075,11.0223,12.6058,2.29456,0.652253,0.845914,-1.6423,-1.44864,0.193661,0.00225554,0.605246,0.316473,0.00225554,0.00225554,0.999842,9
AT5G59510,1.73499,6.90015,2.03989,7.50062,1.9917,0.233569,2.11209,-1.75813,0.120382,1.87852,0.0774578,0.999842,0.0255307,0.123988,0.999842,0.0653304,6
AT5G59670,9.67193,2.70227,3.7345,9.67031,-1.83963,-1.37289,-0.000241612,0.466744,1.83939,1.37265,0.00225554,0.00415009,0.999868,0.999842,0.00415009,0.0184341,4
AT5G59680,1.5666,0.580827,1.1317,4.28313,-1.43146,-0.469147,1.45103,0.962312,2.88249,1.92017,0.144339,0.999842,0.0104867,0.61397,0.00225554,0.00225554,1
AT5G59820,17.8562,118.434,27.1039,77.814,2.72959,0.602075,2.1236,-2.12752,-0.605988,1.52153,0.00225554,0.700104,0.00225554,0.00225554,0.66766,0.00225554,9
AT5G60020,1.04129,3.59473,1.92719,2.25038,1.78751,0.888123,1.11179,-0.899384,-0.675715,0.223669,0.028818,0.576618,0.33531,0.48596,0.851889,0.999842,9
AT5G60270,2.70454,5.82414,3.73665,7.09188,1.10666,0.466365,1.39079,-0.640299,0.284122,0.924421,0.0602062,0.928565,0.00225554,0.595678,0.999842,0.11754,6
"AT5G60300,AT5G60310",3.3322,5.02391,4.51227,8.77849,0.592336,0.437379,1.3975,-0.154957,0.805163,0.960119,0.703487,0.945938,0.00225554,0.999842,0.260079,0.0593278,1
AT5G60680,15.2038,6.94964,15.3691,23.6671,-1.12942,0.0156011,0.638449,1.14502,1.76787,0.622848,0.152627,0.999842,0.613487,0.142577,0.00225554,0.633301,3
AT5G61160,0.110402,0.116706,0.108415,2.54034,0.0801104,-0.0262113,4.52418,-0.106322,4.44407,4.55039,1,1,0.0146178,1,0.0196585,0.00901084,1
AT5G61210,29.7383,46.908,49.6376,87.8669,0.657512,0.739111,1.563,0.0815993,0.905485,0.823886,0.615079,0.38638,0.00225554,0.999842,0.2228,0.241747,1
AT5G61380,2.8846,3.8682,4.68529,8.04578,0.42329,0.699765,1.47986,0.276474,1.05657,0.780095,0.999842,0.407848,0.00225554,0.999842,0.0381382,0.197191,1
AT5G61530,16.2876,13.4584,18.5624,30.4196,-0.275264,0.188616,0.901233,0.46388,1.1765,0.712617,0.999842,0.999842,0.073519,0.875614,0.0118963,0.270608,3
AT5G61560,2.68605,3.24615,2.58267,8.74188,0.27324,-0.0566264,1.70246,-0.329867,1.42922,1.75908,0.999842,0.999842,0.00225554,0.999842,0.0104867,0.00225554,1
AT5G62020,14.2905,41.213,26.6505,16.2118,1.52804,0.899107,0.181984,-0.628936,-1.34606,-0.717123,0.00225554,0.154353,0.999842,0.616051,0.00415009,0.37733,9
AT5G62100,5.99246,3.74087,2.47448,2.02717,-0.679775,-1.27603,-1.56368,-0.596251,-0.883906,-0.287655,0.714789,0.0789703,0.0330747,0.947598,0.573517,0.999842,2
AT5G62150,6.01387,1.71375,3.95305,15.526,-1.81114,-0.605327,1.36832,1.20581,3.17946,1.97364,0.173076,0.999842,0.194022,0.663442,0.00415009,0.0410864,1
AT5G62350,58.2256,72.4268,83.7504,119.878,0.314868,0.524442,1.04184,0.209574,0.726972,0.517398,0.999842,0.655501,0.0118963,0.999842,0.371732,0.675201,1
AT5G62360,0.722939,2.82287,3.14686,6.10234,1.96522,2.12197,3.07742,0.156751,1.1122,0.955449,0.196151,0.0726837,0.00415009,0.999842,0.598268,0.679572,8
AT5G62560,3.98154,6.76337,5.03275,8.61066,0.764414,0.338019,1.1128,-0.426395,0.348382,0.774777,0.353681,0.999842,0.0309671,0.989669,0.999842,0.276869,6
AT5G62570,20.0947,48.6775,39.467,58.5489,1.27644,0.973828,1.54282,-0.302609,0.266385,0.568994,0.00587253,0.0610611,0.00225554,0.999842,0.999842,0.642729,8
AT5G62730,8.5374,7.68486,4.03315,1.11333,-0.151779,-1.08189,-2.93892,-0.930111,-2.78714,-1.85703,0.999842,0.054991,0.00225554,0.230008,0.00225554,0.0266529,2
AT5G62865,2.04872,3.30833,4.13797,9.86112,0.69138,1.0142,2.26703,0.322818,1.57565,1.25283,0.999842,0.51652,0.00748685,0.999842,0.0619243,0.125282,1
AT5G63500,83.0068,105.17,100.487,42.3606,0.341418,0.275712,-0.970508,-0.0657064,-1.31193,-1.24622,0.999842,0.999842,0.108104,0.999842,0.015928,0.0184341,5
AT5G63800,36.468,22.3232,33.8226,50.3233,-0.708091,-0.108647,0.464595,0.599445,1.17269,0.573242,0.393997,0.999842,0.8724,0.599327,0.0220541,0.628948,3
AT5G64260,6.22286,14.5652,10.5839,22.95,1.22687,0.766222,1.88284,-0.460652,0.655969,1.11662,0.0567395,0.341256,0.00225554,0.959884,0.573103,0.0220541,6
AT5G64310,46.0498,117.316,53.4743,150.012,1.34913,0.215651,1.70381,-1.13348,0.354682,1.48816,0.0118963,0.999842,0.00225554,0.0602062,0.999842,0.00587253,6
AT5G64510,16.6252,23.1979,34.0104,11.7461,0.480621,1.03261,-0.501185,0.551985,-0.981806,-1.53379,0.835995,0.130284,0.740514,0.866082,0.11627,0.00587253,7
AT5G64810,1.52308,1.06772,0.781044,5.68453,-0.512467,-0.96352,1.90005,-0.451053,2.41251,2.86357,0.999842,0.901648,0.0486053,0.999842,0.0910546,0.0146178,1
AT5G64890,0.0528455,0,0,0.722847,65535,65535,3.77384,0,65535,65535,1,1,0.841781,1,0.00225554,0.00225554,1
AT5G64905,0.316906,0.870222,1.17088,16.2566,1.45733,1.88546,5.68082,0.428134,4.2235,3.79536,0.999842,0.692129,0.101929,0.999842,0.00901084,0.00225554,1
AT5G65683,15.1061,5.68627,8.6913,4.63903,-1.40958,-0.797487,-1.70324,0.612088,-0.293661,-0.905749,0.00225554,0.15377,0.00225554,0.590273,0.999842,0.118149,10
AT5G65730,113.804,89.7807,52.9492,21.174,-0.342079,-1.10388,-2.42619,-0.761798,-2.08411,-1.32231,0.999842,0.0299199,0.00225554,0.316096,0.00225554,0.00415009,2
AT5G66070,10.1563,45.0936,27.6179,42.6189,2.15055,1.44323,2.06912,-0.707317,-0.0814298,0.625888,0.00225554,0.00415009,0.00225554,0.394319,0.999842,0.537684,8
AT5G66580,6.32559,1.15903,2.50471,3.17695,-2.44828,-1.33656,-0.99356,1.11172,1.45472,0.342996,0.0132684,0.149046,0.402225,0.641754,0.305217,0.999842,10
AT5G66640,0.913822,1.71608,2.46208,8.16006,0.909131,1.42989,3.1586,0.520762,2.24946,1.7287,0.680984,0.112882,0.00225554,0.999842,0.00225554,0.00587253,1
AT5G66790,0.467232,0.872781,1.79773,4.46535,0.901482,1.94397,3.25656,1.04249,2.35508,1.31259,0.8484,0.0558756,0.00225554,0.479567,0.00225554,0.073519,1
AT5G67080,0.933676,0.458853,0.54298,4.69844,-1.02489,-0.782023,2.33119,0.242867,3.35608,3.11321,0.962875,0.999842,0.0309671,0.999842,0.00415009,0.0118963,1
AT5G67340,2.91964,4.80648,12.4099,21.9454,0.71919,2.08762,2.91006,1.36843,2.19087,0.822435,0.577816,0.00225554,0.00225554,0.00415009,0.00225554,0.183871,3
AT5G01100,1.14188,5.51073,4.46162,15.458,2.27083,1.96615,3.75887,-0.304677,1.48804,1.79271,0.00225554,0.00225554,0.00225554,0.999842,0.0118963,0.00225554,1
AT5G01540,3.67764,39.1062,29.0706,68.0396,3.41055,2.98271,4.20952,-0.427838,0.798977,1.22681,0.00225554,0.00225554,0.00225554,0.999842,0.506163,0.0540901,8
AT5G01550,1.69745,1.57398,5.98274,13.9831,-0.108952,1.81744,3.04224,1.92639,3.15119,1.2248,0.999842,0.0146178,0.00225554,0.00587253,0.00225554,0.0694445,1
AT5G01790,64.1208,44.672,42.4438,11.9711,-0.52142,-0.595238,-2.42124,-0.0738178,-1.89982,-1.826,0.689311,0.445245,0.00225554,0.999842,0.00225554,0.00225554,2
AT5G01900,0.128533,0,0.0402544,1.01609,65535,-1.67493,2.98282,65535,65535,4.65774,1,1,0.335685,1,0.00225554,0.534641,1
AT5G01950,3.76781,5.69899,9.08683,16.5114,0.596982,1.27005,2.13167,0.67307,1.53468,0.861614,0.594632,0.00225554,0.00225554,0.41011,0.00225554,0.126557,3
AT5G02020,1.49957,0.887832,1.79327,3.93757,-0.756189,0.258041,1.39276,1.01423,2.14894,1.13471,0.999842,0.999842,0.236194,0.706125,0.0277452,0.387463,1
AT5G02290,17.451,38.2768,31.4284,53.3042,1.13316,0.848758,1.61094,-0.284403,0.477779,0.762181,0.127806,0.369352,0.00587253,0.999842,0.991428,0.458743,8
AT5G02940,60.5281,83.1336,85.5088,127.681,0.457827,0.498468,1.07686,0.040641,0.619037,0.578396,0.849093,0.698367,0.015928,0.999842,0.540475,0.557211,1
AT5G03140,7.01996,9.25842,5.30445,4.21729,0.399304,-0.40426,-0.735146,-0.803564,-1.13445,-0.330887,0.98649,0.943379,0.28936,0.228557,0.0341157,0.999842,2
AT5G03350,66.8828,5.97577,17.2452,58.2039,-3.48444,-1.95544,-0.200519,1.529,3.28392,1.75492,0.00225554,0.00225554,0.999842,0.0208548,0.00225554,0.00225554,4
AT5G03555,50.4317,46.94,40.5528,22.5912,-0.103511,-0.314528,-1.15857,-0.211017,-1.05506,-0.844043,0.999842,0.999842,0.00225554,0.999842,0.0330747,0.0686527,2
AT5G03720,1.13211,4.48272,3.18024,1.91286,1.98536,1.49012,0.756718,-0.495241,-1.22864,-0.733403,0.0132684,0.0686527,0.789797,0.999842,0.162508,0.67994,9
AT5G03760,38.4681,41.432,33.1346,14.4284,0.107081,-0.215325,-1.41475,-0.322406,-1.52183,-1.19942,0.999842,0.999842,0.00225554,0.999842,0.00225554,0.00415009,2
AT5G04020,3.46838,4.79543,5.34216,9.7308,0.467398,0.623162,1.4883,0.155764,1.0209,0.865134,0.852832,0.431634,0.00225554,0.999842,0.0439841,0.0866002,1
AT5G04340,17.8619,125.494,32.9169,54.7134,2.81266,0.881943,1.61501,-1.93071,-1.19765,0.733067,0.00225554,0.307157,0.00748685,0.00225554,0.0277452,0.363802,9
AT5G04870,11.6605,22.0078,24.4004,30.8685,0.916384,1.06527,1.40451,0.148891,0.488124,0.339233,0.0694445,0.0104867,0.00225554,0.999842,0.803938,0.999842,8
AT5G04950,122.131,84.4963,120.512,48.2897,-0.531472,-0.0192573,-1.33864,0.512214,-0.807172,-1.31939,0.704187,0.999842,0.00225554,0.765478,0.20629,0.00225554,5
AT5G05250,16.1673,43.3853,21.616,9.19771,1.42413,0.419026,-0.813731,-1.0051,-2.23786,-1.23276,0.028818,0.999842,0.226718,0.286903,0.00225554,0.0341157,9
AT5G05340,2.05104,1.91085,1.13216,7.58012,-0.10214,-0.857276,1.88586,-0.755135,1.988,2.74314,0.999842,0.846633,0.0255307,0.999842,0.0371458,0.00225554,1
AT5G05730,15.7105,25.1488,26.3059,44.829,0.678754,0.743652,1.5127,0.0648984,0.833944,0.769045,0.373494,0.183319,0.00225554,0.999842,0.170354,0.16305,1
AT5G05850,2.55395,6.02348,4.66296,8.01803,1.23787,0.868516,1.65052,-0.369351,0.412651,0.782002,0.0584616,0.260535,0.00225554,0.999842,0.999842,0.266296,8
AT5G06320,78.7266,255.967,227.066,322.151,1.70104,1.52819,2.03281,-0.172851,0.331775,0.504627,0.00225554,0.00415009,0.00225554,0.999842,0.999842,0.811265,8
AT5G06570,0,0.128769,0.433079,1.95941,65535,65535,65535,1.74984,3.92756,2.17772,1,0.00225554,0.00225554,0.999842,0.73507,0.054991,1
AT5G06690,1.54629,0.525401,0.917932,5.21711,-1.55732,-0.752353,1.75444,0.804968,3.31176,2.50679,0.532238,0.999842,0.0751204,0.999842,0.0232287,0.0104867,1
AT5G06760,31.1293,2.25707,13.3216,73.2792,-3.78575,-1.22451,1.23513,2.56124,5.02088,2.45964,0.00225554,0.174155,0.294674,0.00225554,0.00225554,0.00225554,1
AT5G07010,3.47072,6.29726,2.73206,54.7731,0.85949,-0.345247,3.98016,-1.20474,3.12067,4.32541,0.435305,0.999842,0.00225554,0.137139,0.00225554,0.00225554,1
AT5G07030,1.71206,3.04668,2.03027,4.74181,0.831504,0.245937,1.4697,-0.585568,0.6382,1.22377,0.682855,0.999842,0.0486053,0.98746,0.865419,0.151467,6
AT5G07180,2.44535,2.03964,1.5902,0.704068,-0.261727,-0.620834,-1.79625,-0.359107,-1.53453,-1.17542,0.999842,0.654567,0.00748685,0.999842,0.0531779,0.147916,2
AT5G07820,2.13898,1.73719,1.96033,4.51151,-0.300173,-0.125831,1.07669,0.174342,1.37686,1.20252,0.999842,0.999842,0.0924983,0.999842,0.0486053,0.0593278,1
AT5G08240,0.639879,1.40901,2.01482,10.7061,1.13881,1.65478,4.06448,0.515965,2.92567,2.40971,0.557744,0.11754,0.00225554,0.999842,0.00225554,0.00225554,1
AT5G08790,34.9421,89.6759,45.2444,100.014,1.35975,0.372771,1.51716,-0.986982,0.157402,1.14438,0.00225554,0.999842,0.00225554,0.0670039,0.999842,0.015928,6
AT5G09480,0.57736,0,0.175544,0.148488,65535,-1.71764,-1.95912,65535,65535,-0.24148,0.00415009,0.871355,0.684056,1,1,1,10
AT5G09520,0.837115,0,0.139104,0.35324,65535,-2.58926,-1.24478,65535,65535,1.34449,0.00587253,0.548513,0.999842,1,1,1,10
AT5G09530,5.28148,0.549612,1.24876,2.75548,-3.26446,-2.08045,-0.93864,1.18401,2.32582,1.14181,0.00225554,0.00225554,0.602881,0.484254,0.00748685,0.384082,4
AT5G09800,2.19811,5.25441,4.72297,13.2658,1.25727,1.10343,2.59338,-0.153836,1.33611,1.48995,0.127806,0.16305,0.00225554,0.999842,0.0320121,0.00748685,1
AT5G10150,21.5365,14.3922,9.57908,7.77776,-0.581495,-1.16882,-1.46936,-0.58733,-0.887863,-0.300532,0.572825,0.015928,0.00225554,0.634096,0.169225,0.999842,2
AT5G10760,36.9636,8.69823,23.708,63.2151,-2.08731,-0.64073,0.774163,1.44658,2.86148,1.41489,0.00225554,0.401627,0.171403,0.00225554,0.00225554,0.00225554,1
AT5G10820,0.562842,1.1818,0.885534,2.05518,1.07019,0.653819,1.86846,-0.416366,0.798279,1.21465,0.612749,0.999842,0.0361308,0.999842,0.769011,0.225254,6
AT5G11000,11.0411,34.1523,29.8768,54.9598,1.62911,1.43615,2.3155,-0.192957,0.686393,0.879349,0.00225554,0.00225554,0.00225554,0.999842,0.466866,0.129045,8
AT5G11590,10.7239,7.37389,9.47988,3.72018,-0.540332,-0.177888,-1.52739,0.362443,-0.987054,-1.3495,0.816902,0.999842,0.00415009,0.999842,0.233755,0.0196585,5
AT5G11970,32.3026,28.7427,46.9805,85.5799,-0.168454,0.540415,1.40562,0.708869,1.57408,0.865209,0.999842,0.628759,0.00225554,0.373128,0.00225554,0.0873508,1
AT5G12020,267.03,779.398,1065.58,70.7381,1.54536,1.99656,-1.91644,0.451205,-3.4618,-3.913,0.0196585,0.00415009,0.00225554,0.999842,0.00225554,0.00225554,7
AT5G12030,195.12,601.728,955.598,53.03,1.62475,2.29205,-1.87948,0.667292,-3.50423,-4.17152,0.00748685,0.00225554,0.00225554,0.813121,0.00225554,0.00225554,7
AT5G12300,1.38633,2.75357,2.63889,7.21817,0.990029,0.928657,2.38036,-0.0613724,1.39033,1.4517,0.464437,0.458743,0.00225554,0.999842,0.0458466,0.0220541,1
AT5G12480,12.7965,11.0984,12.68,24.0503,-0.205393,-0.0131901,0.910308,0.192203,1.1157,0.923499,0.999842,0.999842,0.0486053,0.999842,0.0220541,0.0449349,1
AT5G12930,2.20511,1.38813,2.58239,9.68674,-0.66771,0.227856,2.13516,0.895566,2.80287,1.90731,0.958761,0.999842,0.00225554,0.632098,0.00225554,0.00225554,1
AT5G13080,6.29385,0.72922,6.07215,13.811,-3.10952,-0.0517351,1.1338,3.05778,4.24332,1.18554,0.028818,0.999842,0.445548,0.0266529,0.00225554,0.44727,3
AT5G13190,37.6792,148.333,104.859,128.539,1.977,1.47661,1.77037,-0.500394,-0.206636,0.293758,0.00225554,0.00225554,0.00225554,0.75179,0.999842,0.999842,8
AT5G13205,0.482441,1.22763,1.36774,0.952043,1.34745,1.50337,0.980674,0.15592,-0.366777,-0.522696,0.122094,0.0341157,0.355588,0.999842,0.999842,0.92368,8
AT5G13880,2.08274,0.985092,1.54013,5.4975,-1.08015,-0.435435,1.40029,0.644718,2.48045,1.83573,0.732438,0.999842,0.274379,0.999842,0.00901084,0.0636326,1
AT5G14180,0.712424,0.505392,0.88783,6.36769,-0.495334,0.317547,3.15996,0.812881,3.6553,2.84242,0.999842,0.999842,0.00225554,0.999842,0.00225554,0.0184341,1
AT5G14410,13.5922,8.62645,3.57779,3.95378,-0.655939,-1.92564,-1.78147,-1.2697,-1.12553,0.144166,0.833543,0.0243883,0.0277452,0.31369,0.417212,0.999842,2
AT5G14700,20.0099,83.0453,39.3596,53.1432,2.05318,0.976002,1.40917,-1.07718,-0.644014,0.433169,0.00225554,0.0196585,0.00225554,0.0243883,0.552537,0.893336,9
AT5G15190,4.98246,2.304,2.57071,11.9115,-1.11272,-0.954689,1.25743,0.158026,2.37014,2.21211,0.613487,0.748049,0.375266,0.999842,0.00225554,0.00748685,1
AT5G15450,237.471,287.669,270.645,123.107,0.276659,0.188647,-0.947843,-0.0880117,-1.2245,-1.13649,0.999842,0.999842,0.0782252,0.999842,0.0232287,0.0196585,5
AT5G15500,40.9331,10.8338,20.8884,32.2379,-1.91773,-0.970564,-0.344508,0.947169,1.57323,0.626056,0.0320121,0.435916,0.999842,0.274774,0.104061,0.934879,4
AT5G15740,17.8016,18.2755,16.6971,6.69923,0.0379073,-0.0924054,-1.40994,-0.130313,-1.44784,-1.31753,0.999842,0.999842,0.00225554,0.999842,0.00225554,0.00225554,5
AT5G15780,4.14694,2.70499,1.43557,5.05799,-0.616425,-1.53043,0.286515,-0.914005,0.902939,1.81694,0.999842,0.120767,0.999842,0.747131,0.629534,0.0371458,4
AT5G15870,6.04123,52.5507,32.7133,30.2724,3.1208,2.43696,2.32509,-0.683832,-0.795705,-0.111872,0.00225554,0.00225554,0.00225554,0.338295,0.247698,0.999842,9
AT5G16200,8.76649,29.3724,14.8863,14.2686,1.74439,0.76391,0.702773,-0.980481,-1.04162,-0.0611372,0.00415009,0.485427,0.601401,0.158406,0.13653,0.999842,9
AT5G16360,12.451,1.41505,5.55282,20.0773,-3.13734,-1.16497,0.689301,1.97237,3.82664,1.85427,0.00225554,0.327998,0.930072,0.0661732,0.00225554,0.0171885,1
AT5G16370,10.0051,8.07474,10.4144,20.3147,-0.309252,0.0578351,1.02178,0.367087,1.33104,0.963949,0.999842,0.999842,0.0678284,0.999842,0.0118963,0.131558,1
AT5G17000,72.2806,162.29,129.05,149.699,1.16689,0.836254,1.05038,-0.330638,-0.116507,0.21413,0.0196585,0.0888337,0.0104867,0.999842,0.999842,0.999842,8
AT5G17050,229.806,238.213,233.811,94.6628,0.0518377,0.0249294,-1.27954,-0.0269083,-1.33138,-1.30447,0.999842,0.999842,0.00415009,0.999842,0.00901084,0.00587253,5
AT5G17460,2.68901,0.896708,1.7073,6.61275,-1.58437,-0.65536,1.29818,0.929005,2.88254,1.95354,0.0774578,0.858366,0.141395,0.53822,0.00225554,0.00415009,1
AT5G17490,0.722363,1.18645,0.997237,2.26345,0.715855,0.465211,1.64773,-0.250644,0.931871,1.18251,0.953012,0.999842,0.042046,0.999842,0.502071,0.22001,1
AT5G17780,11.3201,10.7398,10.5441,4.90771,-0.0759214,-0.102455,-1.20576,-0.0265338,-1.12984,-1.10331,0.999842,0.999842,0.028818,0.999842,0.0694445,0.0495276,5
AT5G18340,3.20195,5.87079,8.08023,1.84834,0.874605,1.33545,-0.792722,0.460841,-1.66733,-2.12817,0.379342,0.0351302,0.618035,0.999842,0.0299199,0.00225554,7
AT5G18400,22.1329,44.2888,47.0189,54.225,1.00075,1.08705,1.29276,0.0862988,0.292016,0.205717,0.0430158,0.0132684,0.00225554,0.999842,0.999842,0.999842,8
AT5G18480,11.4441,10.4767,13.2608,22.6726,-0.127411,0.212566,0.98635,0.339977,1.11376,0.773783,0.999842,0.999842,0.0371458,0.999842,0.0196585,0.206797,1
AT5G18490,5.19422,7.99115,10.5481,19.5704,0.621495,1.02201,1.91369,0.400513,1.2922,0.891683,0.61397,0.0644722,0.00225554,0.999842,0.00587253,0.140794,1
AT5G19880,0.405699,0,0.0959218,0.312161,65535,-2.08048,-0.378119,65535,65535,1.70236,0.00225554,0.655501,0.999842,1,1,1,4
AT5G20630,14.49,6.78934,2.94159,6.3784,-1.09372,-2.30039,-1.18379,-1.20668,-0.0900765,1.1166,0.453402,0.00415009,0.332622,0.394319,0.999842,0.453402,10
AT5G21940,8.61584,15.6659,12.2052,19.1278,0.862567,0.502428,1.15061,-0.360139,0.288043,0.648182,0.271438,0.790258,0.0220541,0.999842,0.999842,0.391726,8
AT5G22020,45.461,43.8319,49.5775,20.8175,-0.0526471,0.125057,-1.12683,0.177704,-1.07418,-1.25189,0.999842,0.999842,0.00901084,0.999842,0.0232287,0.00225554,5
AT5G22140,1.30662,7.79109,1.05403,3.05961,2.57599,-0.309918,1.22751,-2.88591,-1.34848,1.53743,0.00225554,0.999842,0.27978,0.00225554,0.173076,0.0828077,9
AT5G22250,3.53135,52.0286,17.1141,23.5405,3.88101,2.2769,2.73685,-1.60412,-1.14416,0.459958,0.00225554,0.00225554,0.00225554,0.00225554,0.0766814,0.931395,9
AT5G22270,4.61376,5.52553,9.84951,27.8915,0.260169,1.09411,2.59581,0.83394,2.33564,1.5017,0.999842,0.292303,0.00225554,0.62095,0.00225554,0.015928,1
AT5G22380,0.674646,1.85184,0.992561,7.76927,1.45676,0.557025,3.52558,-0.899731,2.06882,2.96855,0.465229,0.999842,0.00225554,0.92294,0.0381382,0.00225554,1
AT5G22540,0.510313,1.61489,0.854172,2.8252,1.66198,0.743142,2.4689,-0.918837,0.806918,1.72576,0.213676,0.999842,0.00415009,0.79311,0.744869,0.0702626,6
AT5G22570,0.178056,0,0.0409698,0.590075,65535,-2.1197,1.72857,65535,65535,3.84826,1,1,0.525644,1,0.00225554,0.524923,1
AT5G23240,2.11013,2.2361,2.40613,8.74208,0.0836525,0.189383,2.05064,0.105731,1.96699,1.86126,0.999842,0.999842,0.0726837,0.999842,0.0458466,0.0330747,1
AT5G23660,3.12838,7.25251,6.08306,19.5254,1.21307,0.959382,2.64187,-0.253684,1.4288,1.68249,0.108806,0.257106,0.00225554,0.999842,0.00587253,0.00225554,1
AT5G23920,134.78,113.42,110.937,67.0142,-0.248933,-0.280873,-1.00807,-0.0319396,-0.759135,-0.727195,0.999842,0.999842,0.0104867,0.999842,0.205762,0.180647,2
AT5G24080,1.79698,0.622595,0.815455,8.08605,-1.52921,-1.1399,2.16986,0.389312,3.69907,3.30976,0.309938,0.513367,0.00901084,0.999842,0.00225554,0.00225554,1
AT5G24110,1.38407,16.9209,16.3884,73.1308,3.61182,3.56569,5.72349,-0.046132,2.11167,2.1578,0.00225554,0.00225554,0.00225554,0.999842,0.00225554,0.00225554,1
AT5G24420,14.233,23.6734,18.7135,39.731,0.73402,0.394836,1.48102,-0.339184,0.747,1.08618,0.348193,0.986241,0.00225554,0.999842,0.298776,0.0232287,6
AT5G24470,0.771927,0.392257,0.743781,2.68451,-0.976667,-0.0535863,1.79812,0.923081,2.77479,1.85171,0.938783,0.999842,0.0975509,0.920739,0.0232287,0.0243883,1
AT5G24590,8.53879,25.7628,10.7889,16.8205,1.59318,0.337449,0.978115,-1.25573,-0.615069,0.640665,0.00225554,0.999842,0.0486053,0.0104867,0.540725,0.418769,9
AT5G24770,158.899,715.613,458.394,891.127,2.17107,1.52848,2.48752,-0.64259,0.316451,0.959041,0.00225554,0.00225554,0.00225554,0.72106,0.999842,0.130284,8
AT5G24780,55.8414,494.811,268.404,585.791,3.14747,2.265,3.39098,-0.882471,0.243509,1.12598,0.00225554,0.00225554,0.00225554,0.344218,0.999842,0.0504488,8
AT5G24850,23.1005,21.1754,22.8087,10.6248,-0.12554,-0.0183403,-1.12049,0.1072,-0.994952,-1.10215,0.999842,0.999842,0.00901084,0.999842,0.0584616,0.00901084,5
AT5G25440,5.07849,8.08693,13.5277,28.784,0.671191,1.41344,2.50279,0.742253,1.8316,1.08935,0.672079,0.0104867,0.00225554,0.462386,0.00225554,0.0220541,1
AT5G25820,1.22232,0.190577,0.828715,1.57527,-2.68118,-0.560678,0.36597,2.1205,3.04715,0.926648,0.0146178,0.999842,0.999842,0.093231,0.0104867,0.663271,3
AT5G26220,36.6571,16.8392,20.8323,41.8825,-1.12226,-0.815272,0.192257,0.306993,1.31452,1.00753,0.135298,0.352895,0.999842,0.999842,0.00587253,0.0584616,4
AT5G26340,25.1135,26.8633,39.4427,146.839,0.097171,0.651294,2.5477,0.554123,2.45053,1.89641,0.999842,0.891072,0.00225554,0.999842,0.00225554,0.00225554,1
AT5G26751,18.7105,19.4283,23.1316,44.724,0.054314,0.30602,1.2572,0.251706,1.20289,0.951181,0.999842,0.999842,0.00225554,0.999842,0.00901084,0.0341157,1
AT5G27060,0.387675,0.341155,0.221055,2.20503,-0.184419,-0.810441,2.50788,-0.626022,2.6923,3.31832,0.999842,0.940966,0.00415009,0.999842,0.00225554,0.00225554,1
AT5G27380,14.598,22.5118,22.4993,36.6609,0.62491,0.624111,1.32847,-0.000799628,0.703563,0.704363,0.451049,0.369352,0.00225554,0.999842,0.312562,0.235211,1
AT5G27520,7.24437,8.50816,8.62208,21.3273,0.231988,0.251176,1.55777,0.019188,1.32578,1.30659,0.999842,0.999842,0.00225554,0.999842,0.015928,0.00748685,1
AT5G27920,1.7152,0.973325,1.48266,3.24813,-0.817379,-0.210188,0.921235,0.607191,1.73861,1.13142,0.700104,0.999842,0.302405,0.992601,0.0196585,0.126557,1
AT5G28237,1.36964,2.28517,0.896582,7.32108,0.738501,-0.61129,2.41826,-1.34979,1.67976,3.02955,0.950694,0.999842,0.00225554,0.260079,0.0361308,0.00225554,1
AT5G29040,0.0158149,0,1.03546,0,65535,6.03285,65535,65535,0,65535,1,0.376645,1,0.00225554,1,0.00225554,7
AT5G34940,3.94791,2.26846,2.68762,5.89729,-0.799375,-0.554759,0.578962,0.244616,1.37834,1.13372,0.521662,0.866156,0.799411,0.999842,0.0439841,0.113551,1
AT5G35200,9.9088,8.48645,10.5858,18.3132,-0.223549,0.0953419,0.886101,0.318891,1.10965,0.790759,0.999842,0.999842,0.0522654,0.999842,0.0146178,0.130284,1
